competition_id,match_id,date,s1_start,s1_end,s1_dur,s2_start,s2_end,s2_dur,weather,weather_id,pitch,pitch_id,home_team,home_team_id,home_score,away_team,away_team_id,away_score
2,23,20210404,13:30,14:16,46,14:31,15:20,49,비,3,광양 전용,5,전남,K07,1,대전,K10,2
2,24,20210404,16:00,16:46,46,17:03,17:52,49,흐림,2,김천 종합,0,상주,K23,0,안양,K27,0
2,25,20210404,18:30,19:17,47,19:32,20:20,48,흐림,2,잠실 올림픽,1,서울E,K31,4,부천,K26,0
2,26,20210410,16:00,16:48,48,17:03,17:52,49,맑음,1,잠실 올림픽,1,서울E,K31,0,아산,K34,1
2,27,20210410,18:30,19:17,47,19:32,20:21,49,맑음,1,김천 종합,0,상주,K23,1,부천,K26,0
2,28,20210411,13:30,14:16,46,14:31,15:21,50,맑음,1,안산 와스타디움,103,안산,K32,0,전남,K07,1
2,29,20210411,16:00,16:47,47,17:02,17:51,49,맑음,1,안양 종합,10,안양,K27,2,부산,K06,1
2,30,20210411,18:30,19:17,47,19:32,20:21,49,맑음,1,대전 월드컵,70,대전,K10,2,경남,K20,1
2,31,20210417,13:30,14:16,46,14:31,15:22,51,흐림,2,대전 월드컵,70,대전,K10,2,서울E,K31,1
2,32,20210417,16:00,16:48,48,17:02,17:51,49,맑음,1,부천 종합,8,부천,K26,0,안산,K32,1
2,33,20210417,18:30,19:16,46,19:31,20:20,49,맑음,1,창원 축구센터,91,경남,K20,1,부산,K06,2
2,34,20210418,13:30,14:17,47,14:33,15:21,48,맑음,1,안양 종합,10,안양,K27,2,아산,K34,1
2,35,20210418,16:00,16:46,46,17:00,17:50,50,맑음,1,광양 전용,5,전남,K07,2,상주,K23,1
2,36,20210424,13:30,14:16,46,14:30,15:20,50,맑음,1,창원 축구센터,91,경남,K20,3,부천,K26,0
2,37,20210424,16:00,16:47,47,17:02,17:53,51,흐림,2,안산 와스타디움,103,안산,K32,1,대전,K10,0
2,38,20210424,18:30,19:16,46,19:31,20:23,52,맑음,1,부산 구덕,9,부산,K06,0,전남,K07,1
2,39,20210425,13:30,14:17,47,14:33,15:22,49,맑음,1,잠실 올림픽,1,서울E,K31,1,안양,K27,2
2,40,20210425,13:30,14:16,46,14:31,15:21,50,맑음,1,아산 이순신,112,아산,K34,1,상주,K23,2
2,41,20210501,13:30,14:16,46,14:31,15:19,48,흐림,2,광양 전용,5,전남,K07,0,안양,K27,1
2,42,20210501,16:00,16:46,46,17:01,17:49,48,흐림,2,대전 월드컵,70,대전,K10,1,아산,K34,1
2,43,20210502,13:30,14:15,45,14:31,15:20,49,맑음,1,김천 종합,0,상주,K23,1,경남,K20,2
2,44,20210502,16:00,16:47,47,17:01,17:51,50,맑음,1,부천 종합,8,부천,K26,0,부산,K06,2
2,45,20210502,18:30,19:17,47,19:32,20:22,50,맑음,1,잠실 올림픽,1,서울E,K31,1,안산,K32,0
2,46,20210505,13:30,14:16,46,14:32,15:21,49,맑음,1,김천 종합,0,상주,K23,1,부산,K06,0
2,47,20210505,13:30,14:16,46,14:31,15:21,50,맑음,1,대전 월드컵,70,대전,K10,1,전남,K07,1
2,48,20210505,16:00,16:46,46,17:01,17:51,50,맑음,1,잠실 올림픽,1,서울E,K31,1,경남,K20,1
2,49,20210623,19:00,19:46,46,20:01,20:50,49,흐림,2,아산 이순신,112,아산,K34,0,안산,K32,2
2,50,20210505,18:30,19:20,50,19:36,20:24,48,맑음,1,안양 종합,10,안양,K27,2,부천,K26,0
2,51,20210508,16:00,16:47,47,17:01,17:49,48,흐림,2,부천 종합,8,부천,K26,0,상주,K23,0
2,52,20210509,16:00,16:47,47,17:02,17:54,52,맑음,1,창원 축구센터,91,경남,K20,0,전남,K07,2
2,53,20210616,19:00,19:46,46,20:01,20:51,50,맑음,1,아산 이순신,112,아산,K34,0,서울E,K31,0
2,54,20210510,19:30,20:17,47,20:32,21:22,50,흐림,2,부산 구덕,9,부산,K06,4,대전,K10,1
2,55,20210510,19:30,20:16,46,20:31,21:19,48,흐림,2,안산 와스타디움,103,안산,K32,3,안양,K27,2
2,56,20210515,16:00,16:51,51,17:06,17:55,49,흐림,2,김천 종합,0,상주,K23,1,대전,K10,1
2,57,20210708,19:30,20:16,46,20:31,21:22,51,흐림,2,부산 구덕,9,부산,K06,0,아산,K34,0
2,58,20210516,18:30,19:17,47,19:32,20:20,48,비,3,안양 종합,10,안양,K27,0,경남,K20,1
2,59,20210517,19:30,20:19,49,20:33,21:24,51,흐림,2,광양 전용,5,전남,K07,2,안산,K32,0
2,60,20210517,19:30,20:19,49,20:35,21:23,48,흐림,2,부천 종합,8,부천,K26,1,서울E,K31,1
2,61,20210522,18:30,19:16,46,19:31,20:20,49,맑음,1,안산 와스타디움,103,안산,K32,1,서울E,K31,1
2,62,20210523,16:00,16:47,47,17:02,17:51,49,맑음,1,광양 전용,5,전남,K07,1,부산,K06,2
2,63,20210523,18:30,19:17,47,19:31,20:20,49,맑음,1,창원 축구센터,91,경남,K20,2,아산,K34,1
2,64,20210524,19:30,20:18,48,20:33,21:21,48,맑음,1,대전 월드컵,70,대전,K10,4,부천,K26,1
2,65,20210523,18:30,19:16,46,19:31,20:20,49,흐림,2,안양 종합,10,안양,K27,0,상주,K23,0
2,66,20210529,16:00,16:46,46,17:01,17:52,51,맑음,1,부산 구덕,9,부산,K06,1,부천,K26,1
2,67,20210529,18:30,19:16,46,19:31,20:24,53,비,3,잠실 올림픽,1,서울E,K31,0,대전,K10,1
2,68,20210530,16:00,16:47,47,17:02,17:52,50,맑음,1,창원 축구센터,91,경남,K20,1,안산,K32,1
2,69,20210530,16:00,16:49,49,17:04,17:53,49,맑음,1,아산 이순신,112,아산,K34,2,안양,K27,2
2,70,20210530,18:30,19:15,45,19:31,20:20,49,맑음,1,김천 종합,0,상주,K23,1,전남,K07,1
2,71,20210605,16:00,16:46,46,17:02,17:50,48,맑음,1,광양 전용,5,전남,K07,3,서울E,K31,0
2,72,20210605,18:30,19:19,49,19:33,20:23,50,맑음,1,부산 구덕,9,부산,K06,2,경남,K20,3
2,73,20210605,18:30,19:16,46,19:31,20:19,48,맑음,1,부천 종합,8,부천,K26,1,아산,K34,0
2,74,20210606,16:00,16:46,46,17:01,17:49,48,맑음,1,대전 월드컵,70,대전,K10,1,안양,K27,2
2,75,20210606,18:30,19:23,53,19:38,20:30,52,맑음,1,김천 종합,0,상주,K23,3,안산,K32,0
2,76,20210612,16:00,16:46,46,17:01,17:50,49,맑음,1,안양 종합,10,안양,K27,0,서울E,K31,0
2,77,20210612,18:30,19:17,47,19:32,20:24,52,맑음,1,아산 이순신,112,아산,K34,3,대전,K10,1
2,78,20210613,13:00,13:46,46,14:00,14:49,49,맑음,1,광양 전용,5,전남,K07,0,부천,K26,2
2,79,20210613,16:00,16:47,47,17:02,17:55,53,맑음,1,안산 와스타디움,103,안산,K32,2,부산,K06,3
2,80,20210613,18:30,19:16,46,19:31,20:21,50,맑음,1,창원 축구센터,91,경남,K20,1,상주,K23,2
2,81,20210619,16:00,16:47,47,17:03,17:52,49,맑음,1,김천 종합,0,상주,K23,2,서울E,K31,0
2,82,20210619,18:30,19:19,49,19:35,20:25,50,맑음,1,대전 월드컵,70,대전,K10,0,안산,K32,0
2,83,20210620,16:00,16:46,46,17:02,17:52,50,맑음,1,부천 종합,8,부천,K26,1,경남,K20,1
2,84,20210620,16:00,16:46,46,17:01,17:51,50,맑음,1,아산 이순신,112,아산,K34,0,전남,K07,1
2,85,20210620,18:30,19:16,46,19:31,20:22,51,맑음,1,부산 구덕,9,부산,K06,4,안양,K27,5
2,86,20210626,16:00,16:48,48,17:03,17:57,54,맑음,1,창원 축구센터,91,경남,K20,1,대전,K10,2
2,87,20210627,16:00,16:47,47,17:03,17:53,50,맑음,1,잠실 올림픽,1,서울E,K31,0,부산,K06,1
2,88,20210627,18:30,19:18,48,19:32,20:22,50,맑음,1,안산 와스타디움,103,안산,K32,2,부천,K26,2
2,89,20210628,19:30,20:17,47,20:32,21:24,52,흐림,2,김천 종합,0,상주,K23,3,아산,K34,1
2,90,20210628,19:30,20:16,46,20:31,21:19,48,흐림,2,안양 종합,10,안양,K27,0,전남,K07,0
2,91,20210703,19:00,19:48,48,20:03,20:53,50,흐리고 비,4,대전 월드컵,70,대전,K10,1,상주,K23,4
2,92,20210704,19:00,19:49,49,20:04,20:53,49,흐림,2,부천 종합,8,부천,K26,0,부산,K06,0
2,93,20210704,20:00,20:47,47,21:03,21:53,50,흐림,2,안양 종합,10,안양,K27,1,아산,K34,0
2,94,20210705,19:30,20:19,49,20:34,21:22,48,흐림,2,잠실 올림픽,1,서울E,K31,0,안산,K32,0
2,95,20210705,19:30,20:16,46,20:31,21:19,48,비,3,광양 전용,5,전남,K07,0,경남,K20,0
2,96,20210710,19:00,19:46,46,20:01,20:51,50,흐리고 비,4,김천 종합,0,상주,K23,2,안양,K27,4
2,97,20210710,20:00,20:46,46,21:01,21:50,49,흐림,2,대전 월드컵,70,대전,K10,0,서울E,K31,2
2,98,20210711,19:00,19:47,47,20:03,20:53,50,흐림,2,부산 구덕,9,부산,K06,0,전남,K07,1
2,99,20210712,19:30,20:17,47,20:32,21:20,48,흐림,2,안산 와스타디움,103,안산,K32,3,경남,K20,1
2,100,20210712,19:30,20:16,46,20:31,21:21,50,맑음,1,아산 이순신,112,아산,K34,1,부천,K26,0
2,101,20210717,19:00,19:46,46,20:00,20:49,49,맑음,1,광양 전용,5,전남,K07,0,아산,K34,3
2,102,20210717,20:00,20:47,47,21:03,21:51,48,흐림,2,부산 구덕,9,부산,K06,4,안산,K32,0
2,103,20210718,19:00,19:47,47,20:02,20:52,50,맑음,1,안양 종합,10,안양,K27,1,대전,K10,2
2,104,20210719,19:30,20:18,48,20:33,21:21,48,흐림,2,잠실 올림픽,1,서울E,K31,0,상주,K23,0
2,105,20210719,19:30,20:17,47,20:32,21:22,50,흐림,2,창원 축구센터,91,경남,K20,2,부천,K26,0
2,106,20210724,19:00,19:48,48,20:04,20:55,51,맑음,1,대전 월드컵,70,대전,K10,3,부산,K06,1
2,107,20210818,19:00,19:47,47,20:02,20:53,51,맑음,1,잠실 올림픽,1,서울E,K31,0,안양,K27,1
2,108,20210724,20:00,20:46,46,21:01,22:03,62,맑음,1,안산 와스타디움,103,안산,K32,0,상주,K23,1
2,109,20210725,19:00,19:50,50,20:05,20:56,51,맑음,1,아산 이순신,112,아산,K34,2,경남,K20,1
2,110,20210725,20:00,20:47,47,21:02,21:54,52,맑음,1,부천 종합,8,부천,K26,1,전남,K07,2
2,111,20210731,20:00,20:46,46,21:01,21:49,48,맑음,1,창원 축구센터,91,경남,K20,2,안양,K27,1
2,112,20210731,20:00,20:47,47,21:02,21:51,49,맑음,1,김천 종합,0,상주,K23,2,부천,K26,0
2,113,20210922,19:00,19:46,46,20:01,20:50,49,맑음,1,부산 구덕,9,부산,K06,1,서울E,K31,1
2,114,20210801,20:00,20:47,47,21:01,21:53,52,비,3,대전 월드컵,70,대전,K10,1,아산,K34,0
2,115,20210801,20:00,20:46,46,21:01,21:50,49,비,3,안산 와스타디움,103,안산,K32,1,전남,K07,1
2,116,20210807,20:00,20:50,50,21:05,21:53,48,흐림,2,잠실 올림픽,1,서울E,K31,1,아산,K34,3
2,117,20210807,20:00,20:48,48,21:03,21:56,53,맑음,1,안양 종합,10,안양,K27,1,부산,K06,1
2,118,20210808,20:00,20:46,46,21:01,21:50,49,흐림,2,김천 종합,0,상주,K23,0,경남,K20,0
2,119,20210808,20:00,20:47,47,21:02,21:52,50,흐림,2,광양 전용,5,전남,K07,0,대전,K10,0
2,120,20210808,20:00,20:48,48,21:03,21:56,53,비,3,부천 종합,8,부천,K26,4,안산,K32,3
2,121,20210814,19:00,19:47,47,20:02,20:51,49,맑음,1,광양 전용,5,전남,K07,1,안양,K27,2
2,122,20210814,20:00,20:46,46,21:01,21:50,49,맑음,1,잠실 올림픽,1,서울E,K31,1,부천,K26,2
2,123,20210815,19:00,19:46,46,20:01,20:52,51,맑음,1,안산 와스타디움,103,안산,K32,0,대전,K10,2
2,124,20210816,19:30,20:16,46,20:31,21:20,49,맑음,1,창원 축구센터,91,경남,K20,1,부산,K06,0
2,125,20210815,19:00,19:46,46,20:01,20:49,48,맑음,1,아산 이순신,112,아산,K34,1,상주,K23,2
2,126,20210821,19:00,19:49,49,20:04,20:55,51,흐리고 비,4,안산 와스타디움,103,안산,K32,0,아산,K34,1
2,127,20210821,20:00,20:46,46,21:01,21:50,49,흐림,2,대전 한밭 종합,0,대전,K10,1,경남,K20,0
2,128,20210822,19:00,19:46,46,20:01,20:50,49,흐림,2,잠실 올림픽,1,서울E,K31,1,전남,K07,1
2,129,20210823,19:30,20:17,47,20:32,21:23,51,비,3,부산 구덕,9,부산,K06,0,상주,K23,6
2,130,20210823,19:30,20:16,46,20:32,21:20,48,비,3,부천 종합,8,부천,K26,0,안양,K27,1
2,131,20210828,18:00,18:49,49,19:05,19:55,50,흐림,2,아산 이순신,112,아산,K34,3,부산,K06,2
2,132,20210828,19:00,19:46,46,20:01,20:50,49,흐림,2,부천 종합,8,부천,K26,4,대전,K10,2
2,133,20210829,18:00,18:46,46,19:01,19:50,49,흐림,2,광양 전용,5,전남,K07,2,상주,K23,2
2,134,20210829,19:00,19:46,46,20:01,20:49,48,맑음,1,창원 축구센터,91,경남,K20,3,서울E,K31,3
2,135,20210830,19:30,20:17,47,20:32,21:22,50,흐림,2,안양 종합,10,안양,K27,1,안산,K32,1
2,136,20210904,13:30,14:16,46,14:33,15:22,49,맑음,1,부산 구덕,9,부산,K06,1,대전,K10,1
2,137,20210904,16:00,16:46,46,17:01,17:50,49,맑음,1,아산 이순신,112,아산,K34,0,안양,K27,2
2,138,20210904,18:30,19:17,47,19:32,20:22,50,흐림,2,김천 종합,0,상주,K23,3,서울E,K31,1
2,145,20210913,19:30,20:16,46,20:31,21:19,48,흐림,2,대전 한밭 종합,0,대전,K10,2,전남,K07,1
2,146,20210918,13:30,14:16,46,14:31,15:21,50,흐림,2,광양 전용,5,전남,K07,1,부천,K26,2
2,147,20210918,16:00,16:46,46,17:01,17:52,51,맑음,1,창원 축구센터,91,경남,K20,2,상주,K23,3
2,148,20210918,18:30,19:16,46,19:31,20:21,50,맑음,1,부산 구덕,9,부산,K06,1,안양,K27,3
2,149,20210919,16:00,16:46,46,17:01,17:50,49,맑음,1,아산 이순신,112,아산,K34,0,안산,K32,1
2,150,20210919,18:30,19:16,46,19:31,20:21,50,흐림,2,잠실 올림픽,1,서울E,K31,2,대전,K10,1
2,151,20210925,13:30,14:16,46,14:31,15:23,52,흐림,2,부천 종합,8,부천,K26,2,경남,K20,3
2,153,20210926,16:00,16:46,46,17:01,17:50,49,흐림,2,김천 종합,0,상주,K23,2,대전,K10,1
2,154,20210926,18:30,19:17,47,19:32,20:20,48,맑음,1,아산 이순신,112,아산,K34,0,전남,K07,0
2,155,20210927,19:30,20:17,47,20:32,21:22,50,흐림,2,잠실 올림픽,1,서울E,K31,1,부산,K06,2
